,0,1
1332,comi,5e-05
1333,comic,0.0
1334,comimgresimgurlhttp,0.0
1335,coming,5e-05
1336,comlandingfidibook,0.0
1337,comm,0.00035
1338,comman,0.0
1339,command,0.0
1340,comment,0.00025
1341,commercial,0.0
1342,commotherboardsh,0.0
1343,communication,0.0
1344,community,5e-05
1345,comp,5e-05
1346,compact,0.0
1347,compare,0.0
1348,compatibility,0.0
1349,compatible,0.0
1350,compbrqzij,0.0
1351,complete,5e-05
1352,completely,5e-05
1353,comply,0.0
1354,compostsdetails,0.0
1355,compound,0.0
1356,comproduct,0.0
1357,comproductdkp,0.0
1358,comproductmpeco,0.0
1359,computer,0.0
1360,comredeem,0.0
1361,comsodobluetoothbluetoothheadphonesearphoneblackdpb,0.0
1362,comstoreappsdetailsidcom,0.0
1363,comstoreblackafgano,0.0
1364,comthreads,0.0
1365,comtrand,0.0
1366,comvd,0.0
1367,comverify,0.0
1368,con,0.0006
1369,concentr,0.0
1370,concentree,0.0
1371,conected,0.0
1372,conection,0.0
1373,conent,0.0
1374,config,0.0
1375,confirmation,0.0
1376,congee,5e-05
1377,connect,0.00015
1378,connected,0.0
1379,connectiin,0.0
1380,connection,0.0
1381,connectionusbdetect,0.0
1382,connector,5e-05
1383,console,5e-05
1384,contact,0.0
1385,contigo,0.0
1386,continuum,0.0
1387,contitech,5e-05
1388,contrast,0.0
1389,control,5e-05
1390,controlamp,0.0
1391,controller,5e-05
1392,convarse,0.0
1393,converse,5e-05
1394,convertible,5e-05
1395,coogle,0.0
1396,cookout,0.0
1397,cool,0.0
1398,coolant,0.0
1399,cooler,0.0
1400,cooling,0.0
1401,coolpad,0.0
1402,coop,0.0
1403,coorre,0.0
1404,cop,0.0001
1405,copal,0.0
1406,copy,5e-05
1407,copylux,0.0
1408,copymax,0.0
1409,copyright,0.0
1410,cor,0.00045
1411,corai,0.0
1412,coral,0.0
1413,cordless,0.0
1414,core,0.00045
1415,corei,5e-05
1416,corel,0.0
1417,cores,5e-05
1418,cori,0.0
1419,corn,0.0
1420,corner,0.0
1421,corners,0.0
1422,corning,0.0
1423,corona,0.0
1424,correct,0.0
1425,correction,0.0
1426,corsa,0.0
1427,cort,0.0
1428,cortana,0.0
1429,cortex,0.0
1430,cortexa,0.0
1431,cosmetics,0.0
1432,cot,5e-05
1433,cotten,0.0
1434,cotton,0.0
1435,counter,0.0
1436,counterfeit,0.0
1437,countryregion,0.0
1438,court,0.0
1439,couscous,0.0
1440,cover,0.0002
1441,covertible,5e-05
1442,coway,0.0
1443,cowon,0.0
1444,coyote,0.0
1445,cp,0.00095
1446,cpew,0.0
1447,cpi,0.0
1448,cpt,0.0
1449,cpu,0.0009
1450,cpuboss,0.0
1451,cpui,0.0
1452,cpuram,0.0
1453,cpuz,5e-05
1454,cq,0.0
1455,cr,0.0014
1456,crackberry,0.0
1457,craeam,0.0
1458,crafty,0.0
1459,crash,5e-05
1460,craysis,0.0
1461,crazy,0.0
1462,crc,0.0
1463,cream,0.0
1464,create,0.0
1465,creative,0.0
1466,creator,0.0
1467,creators,0.0
1468,cred,0.0
1469,creed,5e-05
1470,crees,0.0
1471,creme,0.0
1472,crend,0.0
1473,crew,0.0
1474,crimp,0.0
1475,crm,5e-05
1476,crodarom,0.0
1477,cropped,0.0
1478,cross,5e-05
1479,crossfade,0.0
1480,crossfire,0.0
1481,crosshair,0.0
1482,crs,0.0
1483,crt,0.0
1484,crucial,0.0
1485,crush,0.0
1486,cruzer,0.0
1487,crv,0.0
1488,cry,0.00035
1489,cryptobrowser,5e-05
1490,cryptocurrency,5e-05
1491,cryptotabfreebit,0.0
1492,crysis,0.0
1493,crystal,5e-05
1494,crystaldiskinfo,0.0
1495,crystaldiskmark,0.0
1496,cs,0.0003
1497,csco,0.0
1498,csgo,0.0
1499,csr,0.0
1500,css,0.0
1501,cst,0.0
1502,csv,0.0
1503,csx,5e-05
1504,ct,0.0015
1505,ctcss,0.0
1506,ctl,0.0
1507,ctr,5e-05
1508,ctracing,0.0
1509,ctrl,0.0
1510,cu,0.0005
1511,cubemx,0.0
1512,cuda,0.0
1513,cuh,5e-05
1514,cuhzct,0.0
1515,cuirs,0.0
1516,cuisinart,0.0
1517,cup,0.0
1518,curry,5e-05
1519,cursed,0.0
1520,curve,0.0
1521,curved,0.0
1522,custom,0.0001
1523,cut,0.0
1524,cute,0.0
1525,cuteskin,0.0
1526,cutter,0.0
1527,cv,0.0001
1528,cvc,0.0
1529,cvvt,0.0
1530,cwr,0.0
1531,cx,0.0001
1532,cxp,0.0
1533,cyanogen,0.0
1534,cycling,0.0
1535,cyrus,5e-05
1536,cyudjdd,0.0
1537,cz,0.0
1538,czar,0.0
1539,czcdq,0.0
1540,d,0.01895
1541,da,0.00225
1542,dabser,0.0
1543,dac,0.0
1544,dacamp,0.0
1545,dada,5e-05
1546,dadam,5e-05
1547,dadand,0.0
1548,dade,0.0
1549,dafit,0.0
1550,daghon,5e-05
1551,daikin,0.0
1552,daily,0.0
1553,daiyo,0.0
1554,dakar,0.0
1555,dalfour,0.0
1556,dalilesho,5e-05
1557,dama,0.0
1558,damandeh,0.0
1559,damp,0.0
1560,danb,0.0
1561,dandruff,0.0
1562,daniyal,0.0
1563,dar,0.001
1564,darad,5e-05
1565,daram,5e-05
1566,daran,5e-05
1567,dare,0.0005
1568,dark,5e-05
1569,darke,5e-05
1570,darker,0.0
1571,darkgreen,0.0
1572,darkness,0.0
1573,darth,0.0
1574,darya,0.0
1575,dasde,0.0
1576,dasgah,0.0
1577,dash,0.00025
1578,dashtam,0.0001
1579,dashtanie,5e-05
1580,dastam,5e-05
1581,daste,0.0
1582,data,0.0001
1583,datap,0.0
1584,date,5e-05
1585,datis,0.0
1586,daulshock,0.0
1587,davarpanah,0.0
1588,davdz,0.0
1589,david,5e-05
1590,davidanari,5e-05
1591,davidif,0.0
1592,davidiff,0.0
1593,davidof,0.0
1594,davidoff,0.0
1595,davum,5e-05
1596,dawn,0.0
1597,day,5e-05
1598,daydream,0.0
1599,dayihossein,0.0
1600,dayng,0.0
1601,days,5e-05
1602,db,0.0002
1603,dba,0.0
1604,dc,0.00015
1605,dca,0.0
1606,dci,0.0
1607,dcss,0.0
1608,dcv,0.0
1609,ddm,5e-05
1610,ddr,0.0
1611,ddwrt,0.0
1612,de,0.00315
1613,dead,0.0
1614,deals,0.0
1615,dear,0.0
1616,death,0.0
1617,debug,0.0
1618,debugging,0.0
1619,debut,0.0
1620,decade,0.0
1621,decadence,0.0
1622,declaration,0.0
1623,decline,0.0
1624,deco,5e-05
1625,decode,0.0
1626,decoding,0.0
1627,decolt,0.0
1628,decool,0.0
1629,decyl,0.0
1630,deebot,0.0
1631,deel,0.0
1632,deep,0.0
1633,deepcool,0.0
1634,deer,0.0
1635,default,0.0
1636,defaults,0.0
1637,defender,0.0
1638,definitely,5e-05
1639,defrentgigabytes,0.0
1640,degen,0.0
1641,deghat,0.0
1642,deh,0.0002
1643,delay,0.0
1644,delete,0.0
1645,delguard,5e-05
1646,deli,0.0001
1647,delivery,0.0
1648,dell,0.0
1649,delux,5e-05
1650,deluxe,0.0
1651,deluxeultra,0.0
1652,demon,5e-05
1653,den,0.00015
1654,deovital,0.0
1655,dereek,5e-05
1656,derrick,0.0
1657,derrik,0.0
1658,design,0.0
1659,designed,0.0
1660,desini,0.0
1661,desire,5e-05
1662,deskjet,0.0
1663,desktop,0.0
1664,desrie,0.0
1665,detail,0.0
1666,detect,0.0
1667,detex,0.0
1668,devastator,0.0
1669,developer,0.0
1670,device,0.0002
1671,devicecommonsoftware,0.0
1672,devices,0.0001
1673,devicescustomfirmwarefortheretroarcademini,0.0
1674,devicesilentaliplay,0.0
1675,dex,0.0
1676,dexron,0.0
1677,dfft,5e-05
1678,dfm,0.0
1679,dfr,0.0
1680,dfx,0.0
1681,dg,0.00035
1682,dgei,0.0
1683,dggggggggggggg,0.0
1684,dgnwg,0.0
1685,dh,5e-05
1686,dhcp,0.0
1687,dhd,0.0
1688,dhermes,0.0
1689,dhp,0.0
1690,dhrhrh,5e-05
1691,dht,0.0
1692,di,0.00215
1693,diagnosis,0.0
1694,dial,0.0
1695,dialer,0.0
1696,dianbao,0.0
1697,diaplay,0.0
1698,diboj,0.0
1699,dictionary,0.0
1700,didam,0.0001
1701,diehard,0.0
1702,dige,5e-05
1703,digi,0.00055
1704,digic,0.0
1705,digikala,0.00045
1706,digit,5e-05
1707,digital,5e-05
1708,dijikala,0.0
1709,dim,0.00015
1710,dimension,0.0
1711,dimensions,0.0
1712,dimly,0.0
1713,dimm,5e-05
1714,dimming,5e-05
1715,din,0.0002
1716,ding,0.00015
1717,dingoonity,5e-05
1718,diode,0.0
1719,dior,0.0
1720,direct,0.0
1721,director,0.0
1722,directx,0.0
1723,dirt,0.0
1724,dis,0.00015
1725,disable,0.0
1726,disconnect,0.0
1727,discoverable,0.0
1728,discovery,0.0
1729,dishonored,0.0
1730,disk,5e-05
1731,diskpart,0.0
1732,dislike,0.0
1733,disp,5e-05
1734,display,5e-05
1735,displayport,0.0
1736,displaysettingdndfind,0.0
1737,distance,0.0
1738,disto,0.0
1739,distortion,0.0
1740,disturb,0.0
1741,ditai,0.0
1742,diveces,0.0
1743,diver,0.0
1744,divoom,0.0
1745,dj,0.00015
1746,djamin,0.0
1747,djkala,5e-05
1748,dk,0.00045
1749,dkc,5e-05
1750,dkny,0.0
1751,dkp,0.0003
1752,dkr,5e-05
1753,dlara,0.0
1754,dlc,0.0
1755,dlch,0.0
1756,dlik,0.0
1757,dlink,0.0
1758,dll,0.0
1759,dlna,0.0
1760,dload,0.0
1761,dlp,0.0
1762,dm,0.0007
1763,dmark,0.0
1764,dmax,0.0
1765,dmt,0.0
1766,dmx,0.0
1767,dmz,0.0
1768,dnand,0.0
1769,dnla,0.0
1770,dno,0.0
1771,dns,0.0
1772,do,0.0011
1773,doa,0.0
1774,dobare,0.0
1775,dobe,5e-05
1776,doc,0.0001
1777,docidswn,0.0
1778,dock,0.0
1779,doctor,5e-05
1780,document,0.0
1781,dodge,0.0
1782,does,0.0001
1783,doesnt,0.0
1784,dog,0.0
1785,dogs,0.0
1786,doit,0.0
1787,dokhtarune,5e-05
1788,dolby,0.0
1789,domi,0.0
1790,domino,0.0
1791,don,0.0001
1792,donbale,5e-05
1793,dong,0.0
1794,dongle,0.0
1795,dont,0.0
1796,doogee,5e-05
1797,doom,0.0
1798,door,5e-05
1799,dorbin,0.0
1800,dorbino,0.0
1801,dorco,0.0
1802,doria,0.0
1803,doro,5e-05
1804,dos,0.0001
1805,dosage,0.0
1806,dosesh,5e-05
1807,doss,0.0
1808,dot,0.0
1809,dota,0.0
1810,dots,0.0
1811,dotted,0.0
1812,double,5e-05
1813,doux,0.0
1814,dovizioso,0.0
1815,down,5e-05
1816,download,0.0
1817,downloads,0.0
1818,downlodedrom,0.0
1819,downstream,0.0
1820,downy,0.0
1821,dp,0.0005
1822,dpa,5e-05
1823,dpad,5e-05
1824,dpi,0.0002
1825,dps,0.0
1826,dr,0.00055
1827,drafix,0.0
1828,drafting,0.0
1829,dragon,5e-05
1830,dragontrail,0.0
1831,draw,0.0
1832,drawer,0.0
1833,dre,0.00015
1834,dream,5e-05
1835,dreams,0.0
1836,dreamweaver,5e-05
1837,drgrrgfdgvd,5e-05
1838,dri,0.0
1839,drifit,0.0
1840,drifter,0.0
1841,drill,0.0
1842,drive,0.0
1843,driveclub,0.0
1844,driver,0.0
1845,drives,0.0
1846,driving,0.0
1847,drmemory,5e-05
1848,drone,0.0
1849,drong,0.0
1850,drop,0.0
1851,dry,5e-05
1852,ds,0.00075
1853,dsa,0.0
1854,dsatin,0.0
1855,dsd,0.0
1856,dsetting,0.0
1857,dsl,0.00035
1858,dslam,0.0
1859,dslr,5e-05
1860,dsmax,0.0
1861,dsp,0.0
1862,dssnovinit,0.0
1863,dstm,5e-05
1864,dsu,0.0
1865,dsub,0.0
1866,dsubvga,0.0
1867,dsxa,0.0
1868,dt,0.0001
1869,dtek,0.0
1870,dts,5e-05
1871,dtse,5e-05
1872,du,0.0009
1873,duai,0.0
1874,dual,5e-05
1875,dualshock,0.0
1876,ducati,0.0
1877,due,0.0
1878,duel,0.0
1879,dula,0.0
1880,dumbbell,0.0
1881,dunhill,0.0
1882,duo,5e-05
1883,duolingo,0.0
1884,duos,0.0
1885,during,0.0
1886,durum,0.0
1887,dutch,0.0
1888,duty,0.00015
1889,dv,0.0003
1890,dvb,0.0
1891,dvbt,0.0
1892,dvd,0.00015
1893,dvdrom,0.0
1894,dvdroom,0.0
1895,dvdrrw,0.0
1896,dvdrw,0.0
1897,dvdwr,0.0
1898,dvdwriter,0.0
1899,dvi,0.0
1900,dvid,0.0
1901,dvorak,0.0
1902,dvr,5e-05
1903,dw,0.0
1904,dwan,0.0
1905,dwd,0.0
1906,dwle,0.0
1907,dwm,0.0
1908,dws,0.0
1909,dx,5e-05
1910,dxo,0.0
1911,dxomark,0.0
1912,dxzz,0.0
1913,dybivy,5e-05
1914,dye,0.0
1915,dying,0.0
1916,dynamic,0.0
1917,dz,0.00015
1918,e,0.0295
1919,ea,0.0023
1920,eadg,0.0
1921,eadge,0.0
1922,eage,5e-05
1923,ear,0.0008
1924,earldom,0.0
1925,earphone,5e-05
1926,earpod,0.0
1927,earpods,0.0
1928,earth,0.0
1929,eartips,0.0
1930,easeus,0.0
1931,east,5e-05
1932,easy,0.0
1933,easytone,0.0
1934,eating,5e-05
1935,eatx,0.0
1936,eau,5e-05
1937,ebay,0.0
1938,ebbg,0.0
1939,ebd,0.0
1940,ebu,0.0
1941,ec,0.00125
1942,eceen,0.0
1943,ecg,0.0
1944,eclat,0.0
1945,eco,0.00015
1946,ecoortholite,0.0
1947,ecophane,0.0
1948,ecp,0.0
1949,ecpection,0.0
1950,ecu,5e-05
1951,ed,0.00285
1952,edc,5e-05
1953,edeg,0.0
1954,edg,0.0002
1955,edge,0.0002
1956,edges,0.0
1957,edgr,0.0
1958,edifier,0.0
1959,edifire,0.0
1960,editin,0.0
1961,editing,0.0
1962,edition,0.0001
1963,edittion,5e-05
1964,edje,0.0
1965,edm,0.0003
1966,edon,0.0
1967,edrawings,0.0
1968,edrien,0.0
1969,education,0.0
1970,eeey,0.0
1971,ef,0.0011
1972,effect,5e-05
1973,effects,0.0
1974,efff,5e-05
1975,efficient,0.0
1976,eftezaaaaaaah,0.0
1977,eftezah,5e-05
1978,eftezahe,5e-05
1979,eftezahefaghatt,0.0
1980,ege,5e-05
1981,eghat,5e-05
1982,eghe,5e-05
1983,egp,0.0
1984,ehk,0.0
1985,ehsanr,0.0
1986,ehtw,0.0
1987,eid,5e-05
1988,eig,5e-05
1989,eight,5e-05
1990,eis,0.0
1991,eix,0.0
1992,ej,5e-05
1993,eject,0.0
1994,ek,0.00035
1995,el,0.00225
1996,ela,0.0002
1997,elam,5e-05
1998,elder,0.0
1999,electric,0.0
2000,electronic,0.0
2001,elegant,0.0
2002,element,0.0
2003,elements,0.0
2004,elf,0.0
2005,elgato,5e-05
2006,elham,0.0
2007,elina,0.0
2008,elit,0.0
2009,elite,0.0
2010,ella,5e-05
2011,ellaro,0.0
2012,elly,0.0
2013,elm,0.0
2014,elpida,0.0
2015,elseve,0.0
2016,elshan,5e-05
2017,elx,5e-05
2018,em,0.00115
2019,email,0.0
2020,emco,5e-05
2021,emin,0.0
2022,emizone,0.0
2023,emkanatesh,5e-05
2024,emoji,0.0
2025,emotion,0.0
2026,emper,5e-05
2027,emsig,0.0
2028,emthan,0.0
2029,emui,5e-05
2030,emuie,5e-05
2031,emy,5e-05
2032,en,0.00325
2033,enable,5e-05
2034,enabled,0.0
2035,enamel,0.0
2036,encap,0.0
2037,encoding,0.0
2038,encre,0.0
2039,encryptstick,0.0
2040,end,0.0002
2041,endles,0.0
2042,endless,0.0
2043,eneloop,0.0
2044,enemy,0.0
2045,energizer,5e-05
2046,energy,5e-05
2047,enet,0.0
2048,engar,0.0
2049,enghad,5e-05
2050,engine,0.0
2051,engineer,0.0
2052,english,5e-05
2053,enhanced,0.0
2054,enhancer,0.0
2055,enjoy,0.0
2056,enter,0.0
2057,enterprise,0.0
2058,entr,0.0
2059,envelope,0.0
2060,envy,0.0
2061,eo,0.0002
2062,eoo,0.0
2063,eos,5e-05
2064,ep,0.0002
2065,epb,0.0
2066,epg,0.0
2067,epic,0.0
2068,epiphone,0.0
2069,epln,0.0
2070,epng,0.0
2071,eppg,0.0
2072,eppn,0.0
2073,eprint,0.0
2074,eps,0.0
2075,epson,0.0
2076,epub,0.0
2077,eq,0.0001
2078,equalizer,0.0
2079,equipment,5e-05
2080,equus,0.0
2081,er,0.0059
2082,ere,0.00025
2083,erfabdi,0.0
2084,erfan,0.0
2085,ergn,0.0
2086,ero,0.0
2087,eror,0.0
2088,error,0.0
2089,ers,0.0007
2090,ersal,0.0
2091,erythema,0.0
2092,es,0.00335
2093,esat,0.0
2094,esc,0.0001
2095,eset,0.0
2096,esga,0.0
2097,esh,0.00075
2098,esl,0.0
2099,eslf,0.0
2100,eslv,0.0
2101,esmailzula,0.0
2102,esnco,0.0
2103,esp,0.0
2104,esport,0.0
2105,espresso,0.0
2106,esram,0.0
2107,ess,0.0002
2108,esse,0.0
2109,essence,0.0
2110,esso,0.0
2111,estefade,0.0001
2112,estefadeh,0.0
2113,esters,0.0
2114,estfde,5e-05
2115,estimated,0.0
2116,eswd,0.0
2117,et,0.00195
2118,eta,0.00025
2119,etabs,0.0
2120,etax,0.0
2121,ete,0.0001
2122,etemadishop,0.0
2123,eteraz,0.0
2124,ethernet,0.0
2125,etminan,0.0
2126,etot,0.0
2127,etrange,5e-05
2128,ets,0.0001
2129,eu,0.0002
2130,euphoria,0.0
2131,eur,0.0
2132,euro,0.0
2133,europe,0.0
2134,eus,0.0
2135,eva,5e-05
2136,even,0.0
2137,evento,0.0
2138,ever,5e-05
2139,evereat,0.0
2140,everest,0.0
2141,every,0.0
2142,everyone,0.0
2143,eviews,5e-05
2144,evil,5e-05
2145,evo,0.0
2146,ew,0.00075
2147,ewa,0.00015
2148,ewave,0.0
2149,ews,0.0001
2150,ex,0.00075
2151,exactive,0.0
2152,excellence,0.0
2153,excellent,5e-05
2154,excelon,0.0
2155,excess,0.0
2156,exclusive,0.0
2157,exdialer,0.0
2158,executive,0.0
2159,exercise,0.0
2160,exfat,0.0
2161,exit,5e-05
2162,exited,5e-05
2163,exllent,0.0
2164,exofit,0.0
2165,exon,0.0
2166,exotac,0.0
2167,expansion,0.0
2168,expensive,0.0
2169,experiece,0.0
2170,experience,0.0
2171,expert,0.0
2172,expire,0.0
2173,explore,5e-05
2174,explorer,5e-05
2175,export,0.0
2176,expose,0.0
2177,exposure,0.0
2178,express,0.0
2179,expries,0.0
2180,exr,0.0
2181,ext,0.00015
2182,extension,0.0
2183,exterior,0.0
2184,external,5e-05
2185,extra,0.0
2186,extractor,0.0
2187,extreit,0.0
2188,extreme,5e-05
2189,extrime,0.0
2190,exynos,0.0
2191,eye,0.00015
2192,eyelash,0.0
2193,eyeliner,0.0
2194,eyes,0.0
2195,eyoy,0.0
2196,ez,0.00055
2197,ezaazizpoor,0.0
2198,ezcast,0.0
2199,ezex,0.0
2200,ezfe,0.0
2201,ezio,0.0
2202,ezjet,0.0
2203,ezmira,0.0
2204,f,0.0104
2205,fa,0.00245
2206,faal,5e-05
2207,faber,0.0
2208,fabrique,0.0
2209,face,0.0002
2210,faceid,0.0
2211,fact,0.0001
2212,factis,0.0
2213,factor,0.0
2214,factory,0.0
2215,facts,5e-05
2216,faeze,0.0
2217,faghat,0.00015
2218,fahime,0.0
2219,fahrenheit,0.0
2220,fail,0.0
2221,fairy,0.0
2222,faith,0.0
2223,fake,0.0003
2224,fakir,0.0
2225,falat,5e-05
2226,falcon,0.0
2227,falconfire,0.0
2228,fall,0.0
2229,fallen,0.0
2230,fallout,0.0
2231,false,0.0
2232,family,0.0
2233,fan,0.00015
2234,fanap,5e-05
2235,fancy,0.0
2236,fantastic,0.0
2237,faq,0.0
2238,faqat,0.0
2239,far,0.00055
2240,faramarz,0.0
2241,faran,0.0
2242,farasoo,0.0
2243,farassoo,0.0
2244,faraz,0.0
2245,farcry,0.00015
2246,farcryv,5e-05
2247,fareware,0.0
2248,farghi,5e-05
2249,fariba,0.0
2250,farm,0.0
2251,farmework,0.0
2252,farnza,5e-05
2253,fars,5e-05
2254,farshid,0.0
2255,farvahar,0.0
2256,farzad,5e-05
2257,farzane,0.0
2258,fashion,0.0
2259,fashioni,0.0
2260,fasio,0.0
2261,fast,0.0001
2262,fastboot,0.0
2263,fastchare,0.0
2264,fastcharge,0.0
2265,fastcharger,0.0
2266,fastcharing,0.0
2267,faster,0.0
2268,fat,0.0001
2269,fatal,0.0
2270,fatntfs,0.0
2271,faup,0.0
2272,favorites,0.0
2273,favric,5e-05
2274,fawtimawx,0.0
2275,faz,0.0
2276,fb,0.0
2277,fc,0.00045
2278,fccxh,0.0
2279,fclt,0.0
2280,fcp,0.0
2281,fcr,0.0
2282,fd,0.0002
2283,fda,5e-05
2284,fdm,0.0
2285,fds,0.0
2286,fdsf,0.0
2287,fdw,0.0
2288,fe,0.0009
2289,feature,5e-05
2290,features,5e-05
2291,fed,5e-05
2292,fedcbaabcd,5e-05
2293,fedora,0.0
2294,fee,0.0001
2295,feebe,0.0
2296,feedback,0.0
2297,feel,0.0
2298,feiro,0.0
2299,feiyuggqmfneqzsiig,0.0
2300,fekresho,5e-05
2301,feller,0.0
2302,felormar,0.0
2303,female,0.0
2304,femne,5e-05
2305,fender,0.0
2306,fenito,0.0
2307,fenix,0.0
2308,fereshte,0.0
2309,ferrari,0.0
2310,ferre,0.0
2311,festool,0.0
2312,ff,0.0004
2313,ffffffgfgffffffyfyyy,5e-05
2314,ffffssss,0.0
2315,fffp,0.0
2316,ffiles,0.0
2317,ffp,0.0
2318,fgczghbcgyxfug,0.0
2319,fgg,0.0
2320,fghfghfgh,5e-05
2321,fght,0.0
2322,fgp,0.0
2323,fgrey,0.0
2324,fh,0.0
2325,fhd,0.0
2326,fhffgf,0.0
2327,fhk,0.0
2328,fhmn,0.0
2329,fi,0.0019
2330,fibre,0.0
2331,fidget,0.0
2332,field,0.0
2333,fiero,0.0
2334,fiesta,0.0
2335,fifa,0.0004
2336,fifaworldcup,0.0
2337,fig,5e-05
2338,fight,0.0
2339,fighte,0.0
2340,fighter,0.0
2341,fightnightchampion,0.0
2342,fiio,0.0
2343,file,0.0002
2344,filed,5e-05
2345,files,0.0001
2346,filip,0.0
2347,fill,0.0
2348,filmtec,0.0
2349,filo,0.0
2350,filter,5e-05
2351,final,0.0
2352,find,0.0
2353,fine,0.0
2354,finger,0.0
2355,fingerprint,0.0
2356,finish,0.0
2357,finishing,0.0
2358,finix,0.0
2359,finow,0.0
2360,finy,0.0
2361,fire,0.0
2362,firefox,0.0
2363,firepro,0.0
2364,firmware,5e-05
2365,first,0.0
2366,fishing,0.0
2367,fit,0.00035
2368,fitbit,5e-05
2369,fitevolution,0.0
2370,fitnes,0.0
2371,fitness,0.0
2372,fitnessamp,0.0
2373,fits,0.0
2374,five,0.0
2375,fix,0.0
2376,fixed,0.0
2377,fixen,0.0
2378,fixit,0.0
2379,fj,0.00015
2380,fkramo,5e-05
2381,fl,0.00025
2382,flac,0.0
2383,flag,0.0
2384,flagship,0.0
2385,flair,0.0
2386,flamenco,0.0
2387,flash,5e-05
2388,flashdrive,0.0
2389,flashfire,0.0
2390,flashing,0.0
2391,flashlight,0.0
2392,flask,0.0
2393,flat,0.0
2394,flavour,0.0
2395,fle,0.00015
2396,flex,0.0001
2397,flight,0.0
2398,flip,5e-05
2399,flll,0.0
2400,fllp,0.0
2401,floss,0.0
2402,flour,0.0
2403,flower,0.0
2404,flowerparty,0.0
2405,fluenz,0.0
2406,fluke,0.0
2407,fluride,0.0
2408,flv,0.0
2409,fly,0.0
2410,flydigi,0.0
2411,flyme,0.0
2412,fm,0.0
2413,fmb,0.0
2414,fmc,0.0
2415,fmtrasmiter,0.0
2416,fn,0.00015
2417,fnamnak,0.0
2418,fnf,5e-05
2419,foam,0.0
2420,focus,0.0
2421,foeniculum,0.0
2422,fogholade,0.0
2423,fokdn,0.0
2424,folder,0.0
2425,foldermount,0.0
2426,folding,0.0
2427,follow,0.0
2428,fom,5e-05
2429,fomoco,5e-05
2430,fone,0.0002
2431,fonepad,0.0
2432,fonts,0.0
2433,for,0.00075
2434,forc,5e-05
2435,force,5e-05
2436,ford,0.0
2437,foreo,0.0
2438,forest,0.0
2439,forever,0.0
2440,forget,0.0
2441,format,5e-05
2442,formula,0.0
2443,formulaz,0.0
2444,forniter,0.0
2445,fors,0.0
2446,fortis,0.0
2447,fortnite,5e-05
2448,forum,0.0
2449,forward,5e-05
2450,forwarding,0.0
2451,forza,0.0001
2452,forzahalogears,0.0
2453,foscam,0.0
2454,fossa,0.0
2455,fosser,0.0
2456,fotohi,5e-05
2457,fotopro,0.0
2458,fotoshe,0.0
2459,foundation,0.0
2460,four,0.0
2461,fower,0.0
2462,fox,0.0
2463,foza,5e-05
2464,fp,0.0001
2465,fpd,0.0
2466,fphii,0.0
2467,fpl,0.0
2468,fpp,0.0
2469,fps,0.0001
2470,fr,0.00055
2471,fragance,0.0
2472,fragrance,0.0
2473,fragrantica,0.0
2474,frame,5e-05
2475,framerate,0.0
2476,frameware,5e-05
2477,framware,5e-05
2478,france,5e-05
2479,free,0.00015
2480,freebuds,0.0
2481,freeman,0.0
2482,freesync,0.0
2483,freeze,0.0
2484,freezing,0.0
2485,fresh,0.0
2486,freshlife,0.0
2487,freshner,0.0
2488,friend,0.0
2489,friendly,0.0
2490,friends,0.0
2491,frimware,5e-05
2492,frogman,0.0
2493,from,5e-05
2494,front,0.0
2495,frontage,0.0
2496,frontier,0.0
2497,frostwin,0.0
2498,fry,0.0
2499,fs,0.00035
2500,fsb,0.0
2501,fsf,0.0
2502,fsn,0.0
2503,fsrshib,0.0
2504,fsrshiba,0.0
2505,ftf,0.0
2506,ftm,5e-05
2507,ftmh,5e-05
2508,ftp,0.0
2509,fu,0.00055
2510,fuchs,0.0
2511,fujbvft,5e-05
2512,fujitsu,0.0
2513,ful,0.00025
2514,full,0.0002
2515,fullcover,0.0
2516,fullhd,0.0
2517,fullphone,0.0
2518,fullview,0.0
2519,fully,0.0
2520,fulmics,0.0
2521,function,0.0
2522,funcy,5e-05
2523,fund,0.0
2524,fundo,0.0
2525,funfit,0.0
2526,funic,0.0
2527,furmark,0.0
2528,fury,0.0
2529,fuse,0.0
2530,fusers,0.0
2531,fusion,0.0
2532,futers,0.0
2533,future,0.0
2534,fv,5e-05
2535,fw,0.0
2536,fx,0.0
2537,fxblog,0.0
2538,fxsound,0.0
2539,fz,0.0
2540,g,0.01285
2541,ga,0.0012
2542,gabol,0.0
2543,gadget,0.0
2544,gaget,0.0
2545,gaint,0.0
2546,gala,0.00035
2547,galasy,0.0
2548,galaxau,0.0
2549,galaxi,0.0
2550,galaxy,0.00035
2551,galaxya,0.0
2552,galaxygrand,0.0
2553,galaxys,0.0
2554,galexsya,0.0
2555,galexy,0.0
2556,galexya,0.0
2557,gall,0.0
2558,gallaxy,0.0
2559,gallery,0.0
2560,galoria,0.0
2561,galxy,0.0
2562,gamax,0.0
2563,game,0.0002
2564,gameloft,0.0
2565,gamepad,5e-05
2566,gamer,5e-05
2567,gamers,0.0
2568,games,0.0
2569,gaming,5e-05
2570,gammax,0.0
2571,gammaxx,0.0
2572,gangstar,0.0
2573,gapps,0.0
2574,garanti,5e-05
2575,garantie,0.0
2576,garantish,5e-05
2577,garanty,5e-05
2578,gard,5e-05
2579,garden,0.0
2580,gardesh,0.0
2581,gareden,0.0
2582,garmin,0.0
2583,gas,0.0
